example_id	statement	date	french	possibility	labeler_name	notes
22298	“White House physician demands Biden’s immediate resignation following his ‘obvious’ cognitive decline.”	April 30, 2022	"Un médecin de la Maison-Blanche exige la démission immédiate de Biden à la suite de son "déclin cognitif évident".	I	Camille	
22299	“A STOLEN ELECTION: State totals minus illegal ballot trafficking numbers give President Trump decisive victories in AZ, GA, MI, PA, and WI.”	April 24, 2022	"UNE ÉLECTION VOLÉE: le total des États mooins le nombre de bulletins de vote illégaux donnent au président Trump les victoires décisives en AZ, GA, MI, PA et WI.	I	Camille	
22300	NBC News “covered up Hunter Biden laptop story.”	May 2, 2022	La NBC News "a dissimulé l'histoire de l'ordinateur portable d'Hunter Biden".	I	Camille	
22301	“There has never been a leak anything like this” draft of a Supreme Court opinion that would overturn Roe v. Wade. “There’s never been a leak of a vote — much less an actual opinion, much less in a case of this significance.”	May 2, 2022	"Il n'y a jamais eu de fuite comme ce" brouillon de l'opinion de la Cour suprême qui renverserait Roe v. Wade. "Il n'y a jamais eu de fuite d'un vote - encore moins d'une opinion, encore moins dans un cas de cette importance."	P	Camille	
22302	“There are 63 million abortions a year in this country.”	May 3, 2022	"Il y a 63 millions d'avortements par an dans ce pays."	I	Camille	
22303	"Pfizer tries to hide 2.4K full-time hires handling vax injuries."	April 12, 2022	"Pfizer essaie de cacher 2,400 employés à temps plein qui s'occupent des blessures liées au vaccin.	I	Camille	
22304	“The student debt that is out there, almost 60% of it is graduate school debt.”	April 29, 2022	"La dette étudiante qui existe, presque 60% de celle-ci est une dette d'études supérieures"	I	Camille	
22305	“mRNA Vaccines Show No Mortality Benefit - Danish Study”	April 26, 2022	"Les vaccins mRNA montrent qu'il n'y a pas de prestations de mortalité - une étude danoise."	I	Camille	
22306	“Justices Gorsuch, Kavanaugh, and Barrett assured the Senate Judiciary Committee and the American people that Roe v. Wade was ‘established precedent.’”	May 2, 2022	"Les juges Gorsuch, Kavanaugh et Barret ont assuré au Comité judiciaire du Sénat et aux citoyens américains que Roe v. Wade était "précédemment établi".	P	Camille	
22307	Says Gov. Tony Evers "wanted to increase your taxes by $1 billion just for heating your homes. Instead, Republicans cut your taxes by more than $2 billion."	April 18, 2022	Il dit que le gouverneur Tony Evers "veut augmenter vos impôts d'un milliard de dollars seulement pour chauffer vos maisons. Au contraire, les républicains coupent vos taxes de plus de 2 milliards de dollars."	I	Camille	
22308	“Republicans DO NOT want to throw doctors” in jail.	May 3, 2022	"Les républicains NE veulent PAS mettre les docteurs" en prison.	I	Camille	
22309	Says JFK. Jr is masquerading as QAnon promoter Juan O. Savin.	May 3, 2022	Il dit que JFK Jr. se fait passer pour le promoteur de QAnon, Juan O. Savin.	P	Camille	
22310	“Space X’s Starlink internet constellation has angered Russia as it was reported that the Starlink satellite constellation was used to guide the fire” on the Russian ship Moskva.	April 30, 2022	La constellation Starlink pour internet de Space X a irrité la Russie qui celle-ci a signalé que la constellation de satellites de Starlink était utilisée pour guider le feu sur le navire russe Moskva.	P	Camille	
22311	“New York leads the U.S. in population loss.”	April 12, 2022	"New York mène aux États-Unis pour la perte de la population.	I	Camille	
22312	“Roe v. Wade happened because a woman lied about being raped by black men.”	May 3, 2022	"Roe v. Wade s'est produit parce qu'une femme a menti à propos d'avoir été violé par un homme noir."	P	Camille	
22313	When the New York State Senate voted to legalize abortion in 1970, 12 Republican senators voted in favor of it.	May 3, 2022	Lorsque le sénat de l'État de New York a voté pour légaliser l'avortement en 1970, 12 sénateurs républicains ont voté en faveur.	P	Camille	
22314	“Military Arrests Biden’s Sec. of Agriculture Tom Vilsack.”	April 29, 2022	"L'armée arrête le secrétaire de l'Agriculture, Tom Vilsack, de Biden."	P	Camille	
22315	“If you earn $100 and pay $33 income tax you’re left with $67. You then buy $67 worth of fuel and in doing so pay a 48% fuel tax (fuel tax = $32.16 + $6.70 GST). This means that the government just got $71.86 tax from your hard earned $100.”	April 9, 2022	"Si vous gagnez 100$ et payez 33$ en impôt sur le revenu, il vous reste 67$. Vous achetez ensuite 67$ d'essence et, par le fait même, vous payez des taxes de 48% (taxe sur le carburant = 32.16$ + 6.70$ en TPS). Cela signifie que le gouvernement vient d'obtenir 71.86$ d'impôt sur vos 100% durement gagnés."	I	Camille	
22316	When there is “a noose on a college dorm of a Black student” or a racial slur “on a dormitory building, the odds are overwhelming that a Black student actually did that."	April 26, 2022	Lorsqu'il y a un "noeud coulant sur le dortoir universitaire d'un étudiant noir" ou qu'il y a une insulte raciale "sur un établissement dortoir, les chances qu'un étudiant noir ait réellement fait ça sont importantes."	I	Camille	
22317	The state crime lab under Attorney General Josh Kaul "is testing significantly less items than former AG Brad Schimel and is still taking longer to test many categories of key items in comparison to Schimel, including DNA."	April 14, 2022	Le laboratoire de crimes de l'État sous le procureur général Josh Kaul "teste significativement moins d'articles que l'ancien PG Brad Schimel et prend encore plus de temps pour tester de nombreuses catégories d'éléments clés par rapport à Schimel, y compris l'ADN."	P	Camille	
22318	"In Texas, Republicans passed a law allowing rapists to sue their victims for getting an abortion."	April 29, 2022	"Au Texas, les républicains ont adopté une loi qui permet aux violeurs de poursuivre leurs victimes pour avoir obtenu un avortement."	P	Camille	
22319	Amber Heard plagiarized lines from the movie “The Talented Mr. Ripley” in her opening statement during the Johnny Depp libel trial.	May 5, 2022	Amber Heard a plagié des lignes du film "L'énigmatique M. Ripley" dans sa déclaration d'ouverture pendant le procès pour diffamation de Johnny Depp.	P	Camille	
22320	"GOP Sen. Marsha Blackburn has proposed that birth control should only be legal for MARRIED couples.”	May 8, 2022	"La sénatrice américaine Marsha Blackburn a proposé que le contrôle des naissances devrait être légal pour les couples MARIÉS."	P	Camille	
22321	“Tennessee just banned Plan B and made it a crime punishable by a $50,000 fine to order it.”	May 8, 2022	"Tennesse vient de bannir le Plan B et a fait de lui un crime punissable d'une amende de 50,000$ seulement pour le commader."	P	Camille	
22322	“Senator Grassley hopped off the Finance Committee, where he could be helpful to Iowa and the nation, in favor of the Judiciary Committee"	May 5, 2022	Le sénateur Grassley a quitté le Comité des finances où il était utile pour l'Iowa et la nation, en faveur du Comité judiciaire."	P	Camille	
22323	Margaret Sanger, founder of Planned Parenthood, referred to Black women as weeds that needed to be plucked from their garden, and was a supporter of the Ku Klux Klan and a Democrat.	May 3, 2022	Margaret Sanger, la fondatrice de "Planned Parenthood" a référé les femmes noires à des mauvaises herbes qui ont besoin d'être coupé dans le jardin,  et elle était partisane du Ku Klux Klan et des Démocrates.	P	Camille	
22324	"148th Kentucky Derby winner Rich Strike jockey Sonny Leon just turned down a White House invite, saying 'If I wanted to see a horse's ass, I would have came (sic) in second.’"	May 8, 2022	"Le 148e gagnant du Derby Rich Strike, le conducteur de la Sonny Leon, a refusé une invitation de la Maison-Blanche en disant que ''s'ils veulent voir le cul d'un cheval, j'aurais gagné la deuxième place."	P	Camille	
22325	Says video shows "Ukrainian forces shoot down Russian plane carrying hundreds (of) troops on Kyiv airport."	May 5, 2022	Une vidéo montre "les forces ukrainiennes abattre un avion russe transportant des centaines de troupes au-dessus de l'aéroport de Kyiv."	I	Camille	
22326	Says photo shows "the sharpest image of the sun ever recorded."	May 8, 2022	Une photo montre l'image la plus nette du soleil jamais enregistrée.	I	Camille	
22327	Video shows abortion rights activist urging women to "run on down to the abortion clinic" if they get pregnant.	May 7, 2022	Une vidéo montre des activistes du droit à l'avortement exhortant les femmes "à courir à une clinique d'avortement" si elles sont enceintes.	I	Camille	
22328	Mehmet Oz is “pro-abortion.”	May 4, 2022	Mehmet Oz est "pro-avortement".	P	Camille	
22329	Because of U.S. Senate rules, Democrats need "more than a majority ... to codify Roe vs. Wade."	May 8, 2022	À cause des règles du Sénat américain, les démocrates ont besoin "de plus de la majorité... pour codifier Roe vs. Wade".	P	Camille	
22330	Says photo shows "one of Tesla's lithium supply mines where entire mountains are eliminated."	March 24, 2022	Une photo montre "l'une des mines d'approvisionnement de lithium de Tesla où des montagnes entières ont été éliminées.	I	Camille	
22331	Supreme Court Justices Amy Coney Barrett and Samuel Alito said that the U.S. needs a “domestic supply of infants” to meet the needs of parents seeking to adopt.	May 7, 2022	Les juges Amy Coney Barrett et Samuel Alito de la Cour suprême ont dit que les États-Unis ont besoin "de fournitures domestiques pour les nourrissons" pour répondre aux besoins des parents souhaitant adopter.	P	Camille	
22332	“CO2 is not a pollutant.”	April 30, 2022	"Le CO2 n'est pas un polluant."	P	Camille	
22333	“Is ANYONE asking how Ron DeSantis was worth $340,000 in 2020 and is now worth $52 million?"	May 8, 2022	"Est-ce que QUELQU'UN se demande comment Ron DeSantis a fait pour valoir 340,000$ en 2020 et pour maintenant valoir 52 millions de $?"	I	Camille	
22334	An adenovirus is a combination of viruses, gastrointestinal virus, pneumonia and COVID-19 mixed together to “kill our children.”	May 3, 2022	Un adénovirus est une combinaison de virus, de virus gastro-intestinals, de pneunomie et de COVID-19, mélangés ensemble pour "tuer nos enfants".	P	Camille	
22335	"Kari Lake has been appearing at rallies with neo-Nazis," while "two federal juries have found" Katie Hobbs "guilty of racial discrimination."	April 28, 2022	"Kari Lake a participé à des rassemblements avec des néo-nazis" tandis que "deux jurys fédéraux ont déclaré" Katie Hobbs "coupable de discrimination raciale".	I	Camille	
22336	The infant formula shortage was purposely created because Mark Zuckerberg and Bill Gates invested in artificial breast milk.	May 11, 2022	La pénurie de produits pour nourrissons a été délibérément créée parce que Mark Zuckerberg et Bill Gates ont investi dans le lait materner artificiel.	P	Camille	
